Customer_ID,Name,City,Premium_Member
2868,Ananya Singh,Hyderabad,FALSE
2869,Aarav Sharma,Chennai,FALSE
2870,Ananya Sharma,Hyderabad,FALSE
2871,Advik Sharma,Delhi,FALSE
2872,Aarav Gupta,Hyderabad,FALSE
2873,Saanvi Sharma,Hyderabad,FALSE
2874,Advik Patel,Mumbai,FALSE
2875,Diya Sharma,Mumbai,FALSE
2876,Ananya Sharma,Chennai,FALSE
2877,Diya Patel,Hyderabad,FALSE
2878,Diya Gupta,Bangalore,FALSE
2879,Aarav Gupta,Noida,FALSE
2880,Advik Sharma,Ahmedabad,FALSE
2881,Vihaan Sharma,Kolkata,FALSE
2882,Diya Patel,Mumbai,FALSE
2883,Vihaan Singh,Delhi,FALSE
2884,Aarav Verma,Hyderabad,FALSE
2885,Saanvi Verma,Jaipur,FALSE
2886,Advik Patel,Jaipur,FALSE
2887,Advik Gupta,Gurgaon,FALSE
2888,Ananya Gupta,Chennai,FALSE
2889,Diya Sharma,Jaipur,FALSE
2890,Diya Verma,Hyderabad,FALSE
2891,Advik Sharma,Bangalore,FALSE
2892,Diya Sharma,Mumbai,FALSE
2893,Ananya Patel,Delhi,FALSE
2894,Diya Gupta,Bangalore,FALSE
2895,Vihaan Sharma,Pune,FALSE
2896,Ananya Sharma,Delhi,FALSE
2897,Diya Gupta,Gurgaon,FALSE
2898,Diya Verma,Delhi,FALSE
2899,Diya Sharma,Chennai,FALSE
2900,Diya Singh,Kolkata,FALSE
2901,Vihaan Singh,Chennai,FALSE
2902,Advik Gupta,Chennai,TRUE
2903,Diya Patel,Gurgaon,FALSE
2904,Saanvi Sharma,Kolkata,FALSE
2905,Aarav Verma,Jaipur,FALSE
2906,Aarav Verma,Delhi,FALSE
2907,Vihaan Patel,Noida,FALSE
2908,Vihaan Singh,Gurgaon,FALSE
2909,Ananya Singh,Gurgaon,FALSE
2910,Diya Sharma,Delhi,FALSE
2911,Aarav Singh,Noida,FALSE
2912,Ananya Sharma,Chennai,FALSE
2913,Advik Singh,Hyderabad,FALSE
2914,Diya Sharma,Pune,FALSE
2915,Advik Verma,Gurgaon,FALSE
2916,Vihaan Gupta,Kolkata,TRUE
2917,Advik Singh,Mumbai,FALSE
2918,Ananya Singh,Gurgaon,FALSE
2919,Vihaan Sharma,Lucknow,FALSE
2920,Ananya Verma,Delhi,FALSE
2921,Ananya Singh,Delhi,FALSE
2922,Saanvi Singh,Noida,FALSE
2923,Saanvi Gupta,Bangalore,FALSE
2924,Aarav Singh,Chennai,FALSE
2925,Ananya Verma,Hyderabad,FALSE
2926,Diya Singh,Gurgaon,FALSE
2927,Vihaan Singh,Chennai,FALSE
2928,Advik Singh,Mumbai,FALSE
2929,Advik Verma,Delhi,FALSE
2930,Advik Patel,Bangalore,FALSE
2931,Saanvi Gupta,Mumbai,FALSE
2932,Diya Verma,Gurgaon,FALSE
2933,Aarav Singh,Pune,FALSE
2934,Aarav Singh,Bangalore,FALSE
2935,Saanvi Patel,Delhi,TRUE
2936,Saanvi Verma,Noida,FALSE
2937,Vihaan Patel,Noida,FALSE
2938,Vihaan Verma,Lucknow,FALSE
2939,Aarav Gupta,Chennai,TRUE
2940,Ananya Patel,Delhi,FALSE
2941,Saanvi Singh,Noida,FALSE
2942,Ananya Patel,Noida,FALSE
2943,Ananya Sharma,Bangalore,FALSE
2944,Ananya Verma,Ahmedabad,FALSE
2945,Advik Singh,Noida,FALSE
2946,Saanvi Singh,Lucknow,FALSE
2947,Advik Sharma,Delhi,FALSE
2948,Aarav Sharma,Lucknow,TRUE
2949,Diya Sharma,Gurgaon,FALSE
2950,Advik Patel,Delhi,FALSE
2951,Advik Patel,Mumbai,FALSE
2952,Diya Verma,Hyderabad,FALSE
2953,Advik Singh,Delhi,FALSE
2954,Diya Sharma,Chennai,FALSE
2955,Diya Singh,Lucknow,FALSE
2956,Saanvi Singh,Mumbai,FALSE
2957,Vihaan Patel,Pune,FALSE
2958,Saanvi Gupta,Pune,FALSE
2959,Diya Verma,Mumbai,FALSE
2960,Diya Sharma,Mumbai,TRUE
2961,Ananya Patel,Jaipur,FALSE
2962,Ananya Verma,Kolkata,FALSE
2963,Vihaan Patel,Noida,FALSE
2964,Saanvi Singh,Mumbai,FALSE
2965,Advik Singh,Bangalore,FALSE
2966,Diya Verma,Noida,FALSE
2967,Advik Verma,Noida,FALSE
2968,Saanvi Verma,Ahmedabad,FALSE
2969,Advik Singh,Lucknow,FALSE
2970,Advik Verma,Chennai,FALSE
2971,Aarav Sharma,Noida,TRUE
2972,Advik Verma,Mumbai,FALSE
2973,Advik Sharma,Kolkata,FALSE
2974,Saanvi Verma,Gurgaon,FALSE
2975,Ananya Verma,Hyderabad,FALSE
2976,Vihaan Gupta,Hyderabad,FALSE
2977,Vihaan Singh,Pune,FALSE
2978,Ananya Sharma,Bangalore,FALSE
2979,Saanvi Patel,Delhi,FALSE
2980,Advik Sharma,Delhi,FALSE
2981,Ananya Verma,Delhi,TRUE
2982,Ananya Verma,Noida,FALSE
2983,Aarav Singh,Delhi,FALSE
2984,Saanvi Sharma,Hyderabad,FALSE
2985,Diya Gupta,Lucknow,FALSE
2986,Vihaan Verma,Pune,TRUE
2987,Vihaan Patel,Lucknow,FALSE
2988,Aarav Sharma,Chennai,FALSE
2989,Diya Patel,Kolkata,FALSE
2990,Vihaan Patel,Jaipur,FALSE
2991,Aarav Verma,Kolkata,TRUE
2992,Aarav Patel,Ahmedabad,FALSE
2993,Vihaan Gupta,Delhi,FALSE
2994,Aarav Gupta,Bangalore,FALSE
2995,Saanvi Verma,Pune,FALSE
2996,Vihaan Sharma,Chennai,FALSE
2997,Saanvi Gupta,Gurgaon,FALSE
2998,Diya Singh,Ahmedabad,FALSE
2999,Vihaan Gupta,Bangalore,FALSE
3000,Saanvi Gupta,Noida,FALSE
3001,Advik Gupta,Bangalore,FALSE
3002,Saanvi Singh,Noida,FALSE
3003,Diya Patel,Jaipur,FALSE
3004,Ananya Patel,Delhi,FALSE
3005,Diya Verma,Kolkata,FALSE
3006,Saanvi Sharma,Gurgaon,FALSE
3007,Aarav Patel,Pune,FALSE
3008,Ananya Patel,Lucknow,FALSE
3009,Advik Gupta,Noida,TRUE
3010,Vihaan Gupta,Noida,FALSE
3011,Ananya Verma,Delhi,FALSE
3012,Ananya Gupta,Bangalore,FALSE
3013,Aarav Sharma,Chennai,FALSE
3014,Saanvi Gupta,Hyderabad,FALSE
3015,Ananya Verma,Ahmedabad,TRUE
3016,Ananya Patel,Hyderabad,FALSE
3017,Aarav Patel,Pune,FALSE
3018,Saanvi Sharma,Kolkata,FALSE
3019,Diya Singh,Chennai,FALSE
3020,Vihaan Verma,Mumbai,FALSE
3021,Diya Sharma,Pune,FALSE
3022,Aarav Singh,Bangalore,FALSE
3023,Advik Singh,Hyderabad,FALSE
3024,Ananya Sharma,Lucknow,FALSE
3025,Advik Sharma,Gurgaon,FALSE
3026,Diya Sharma,Ahmedabad,FALSE
3027,Aarav Gupta,Lucknow,TRUE
3028,Diya Sharma,Noida,FALSE
3029,Ananya Gupta,Chennai,FALSE
3030,Advik Gupta,Gurgaon,FALSE
3031,Diya Gupta,Jaipur,FALSE
3032,Diya Sharma,Chennai,FALSE
3033,Aarav Sharma,Hyderabad,TRUE
3034,Aarav Verma,Delhi,FALSE
3035,Saanvi Singh,Hyderabad,FALSE
3036,Vihaan Gupta,Ahmedabad,FALSE
3037,Saanvi Sharma,Pune,FALSE
3038,Aarav Sharma,Mumbai,FALSE
3039,Aarav Gupta,Chennai,FALSE
3040,Diya Gupta,Jaipur,FALSE
3041,Vihaan Patel,Gurgaon,FALSE
3042,Ananya Verma,Kolkata,FALSE
3043,Diya Singh,Lucknow,FALSE
3044,Advik Verma,Kolkata,FALSE
3045,Diya Gupta,Chennai,FALSE
3046,Diya Verma,Delhi,FALSE
3047,Ananya Sharma,Chennai,FALSE
3048,Vihaan Verma,Jaipur,TRUE
3049,Diya Sharma,Hyderabad,TRUE
3050,Vihaan Singh,Noida,FALSE
3051,Aarav Gupta,Hyderabad,FALSE
3052,Advik Patel,Chennai,FALSE
3053,Ananya Singh,Lucknow,FALSE
3054,Advik Sharma,Bangalore,FALSE
3055,Ananya Singh,Gurgaon,FALSE
3056,Advik Verma,Noida,FALSE
3057,Ananya Singh,Bangalore,FALSE
3058,Advik Sharma,Bangalore,FALSE
3059,Aarav Sharma,Hyderabad,TRUE
3060,Diya Verma,Pune,TRUE
3061,Saanvi Patel,Gurgaon,FALSE
3062,Aarav Patel,Delhi,FALSE
3063,Vihaan Verma,Noida,FALSE
3064,Advik Gupta,Mumbai,FALSE
3065,Ananya Sharma,Mumbai,FALSE
3066,Saanvi Singh,Hyderabad,FALSE
3067,Diya Verma,Kolkata,FALSE
3068,Advik Singh,Ahmedabad,FALSE
3069,Saanvi Sharma,Lucknow,FALSE
3070,Aarav Verma,Delhi,TRUE
3071,Aarav Patel,Pune,FALSE
3072,Advik Sharma,Pune,FALSE
3073,Advik Singh,Noida,FALSE
3074,Vihaan Gupta,Gurgaon,FALSE
3075,Vihaan Gupta,Lucknow,FALSE
3076,Advik Gupta,Jaipur,TRUE
3077,Vihaan Patel,Jaipur,FALSE
3078,Saanvi Gupta,Jaipur,FALSE
3079,Ananya Sharma,Bangalore,FALSE
3080,Diya Verma,Mumbai,FALSE
3081,Diya Gupta,Mumbai,FALSE
3082,Ananya Sharma,Bangalore,FALSE
3083,Aarav Patel,Chennai,FALSE
3084,Advik Sharma,Gurgaon,FALSE
3085,Diya Sharma,Mumbai,FALSE
3086,Advik Gupta,Hyderabad,FALSE
3087,Vihaan Verma,Delhi,TRUE
3088,Saanvi Gupta,Gurgaon,FALSE
3089,Ananya Patel,Pune,FALSE
3090,Ananya Gupta,Gurgaon,TRUE
3091,Ananya Gupta,Jaipur,FALSE
3092,Advik Patel,Gurgaon,FALSE
3093,Saanvi Patel,Jaipur,FALSE
3094,Vihaan Singh,Hyderabad,FALSE
3095,Vihaan Gupta,Gurgaon,TRUE
3096,Advik Singh,Chennai,FALSE
3097,Aarav Verma,Noida,FALSE
3098,Ananya Patel,Gurgaon,FALSE
3099,Advik Verma,Pune,FALSE
3100,Ananya Gupta,Noida,FALSE
3101,Ananya Gupta,Hyderabad,TRUE
3102,Advik Gupta,Kolkata,FALSE
3103,Diya Patel,Chennai,FALSE
3104,Aarav Singh,Lucknow,FALSE
3105,Saanvi Verma,Ahmedabad,FALSE
3106,Advik Patel,Lucknow,FALSE
3107,Diya Gupta,Delhi,FALSE
3108,Aarav Singh,Mumbai,FALSE
3109,Advik Sharma,Mumbai,FALSE
3110,Aarav Singh,Chennai,FALSE
3111,Aarav Sharma,Pune,FALSE
3112,Ananya Patel,Lucknow,FALSE
3113,Advik Verma,Delhi,FALSE
3114,Vihaan Verma,Noida,FALSE
3115,Aarav Gupta,Hyderabad,TRUE
3116,Ananya Verma,Lucknow,FALSE
3117,Diya Singh,Delhi,FALSE
3118,Ananya Patel,Pune,FALSE
3119,Diya Gupta,Kolkata,FALSE
3120,Vihaan Gupta,Bangalore,FALSE
3121,Vihaan Gupta,Pune,TRUE
3122,Advik Singh,Ahmedabad,FALSE
3123,Diya Sharma,Bangalore,FALSE
3124,Saanvi Gupta,Ahmedabad,FALSE
3125,Saanvi Gupta,Gurgaon,FALSE
3126,Diya Singh,Noida,FALSE
3127,Advik Sharma,Noida,TRUE
3128,Vihaan Patel,Pune,FALSE
3129,Advik Patel,Chennai,FALSE
3130,Advik Patel,Pune,TRUE
3131,Diya Verma,Noida,FALSE
3132,Diya Patel,Gurgaon,FALSE
3133,Aarav Sharma,Pune,FALSE
3134,Saanvi Sharma,Chennai,FALSE
3135,Ananya Patel,Gurgaon,FALSE
3136,Aarav Sharma,Jaipur,FALSE
3137,Advik Sharma,Jaipur,FALSE
3138,Vihaan Patel,Jaipur,FALSE
3139,Vihaan Verma,Lucknow,FALSE
3140,Vihaan Gupta,Lucknow,FALSE
3141,Aarav Singh,Kolkata,FALSE
3142,Aarav Sharma,Mumbai,FALSE
3143,Aarav Patel,Delhi,FALSE
3144,Aarav Singh,Mumbai,FALSE
3145,Diya Singh,Mumbai,FALSE
3146,Ananya Singh,Gurgaon,FALSE
3147,Vihaan Patel,Pune,FALSE
3148,Saanvi Singh,Lucknow,FALSE
3149,Diya Verma,Lucknow,TRUE
3150,Vihaan Verma,Bangalore,FALSE
3151,Saanvi Patel,Hyderabad,FALSE
3152,Ananya Gupta,Lucknow,FALSE
3153,Advik Singh,Chennai,FALSE
3154,Diya Singh,Jaipur,FALSE
3155,Diya Singh,Noida,FALSE
3156,Ananya Singh,Delhi,FALSE
3157,Aarav Patel,Pune,TRUE
3158,Saanvi Patel,Gurgaon,TRUE
3159,Ananya Verma,Gurgaon,FALSE
3160,Diya Gupta,Mumbai,FALSE
3161,Ananya Patel,Ahmedabad,FALSE
3162,Saanvi Patel,Noida,FALSE
3163,Vihaan Verma,Chennai,FALSE
3164,Advik Gupta,Gurgaon,FALSE
3165,Vihaan Gupta,Lucknow,FALSE
3166,Diya Sharma,Lucknow,FALSE
3167,Diya Patel,Lucknow,FALSE
3168,Saanvi Patel,Lucknow,FALSE
3169,Vihaan Gupta,Kolkata,FALSE
3170,Ananya Patel,Kolkata,FALSE
3171,Aarav Sharma,Mumbai,FALSE
3172,Vihaan Verma,Delhi,FALSE
3173,Diya Singh,Chennai,FALSE
3174,Saanvi Verma,Delhi,FALSE
3175,Vihaan Singh,Noida,FALSE
3176,Aarav Patel,Pune,FALSE
3177,Saanvi Sharma,Gurgaon,FALSE
3178,Advik Sharma,Bangalore,FALSE
3179,Saanvi Singh,Noida,FALSE
3180,Saanvi Patel,Ahmedabad,FALSE
3181,Ananya Singh,Gurgaon,FALSE
3182,Vihaan Verma,Jaipur,FALSE
3183,Advik Verma,Delhi,FALSE
3184,Saanvi Sharma,Hyderabad,TRUE
3185,Vihaan Sharma,Chennai,FALSE
3186,Advik Patel,Delhi,FALSE
3187,Saanvi Patel,Gurgaon,FALSE
3188,Vihaan Patel,Gurgaon,FALSE
3189,Ananya Patel,Ahmedabad,FALSE
3190,Aarav Singh,Noida,FALSE
3191,Aarav Patel,Delhi,FALSE
3192,Advik Gupta,Delhi,FALSE
3193,Vihaan Sharma,Kolkata,FALSE
3194,Aarav Verma,Pune,FALSE
3195,Ananya Singh,Jaipur,FALSE
3196,Vihaan Gupta,Delhi,FALSE
3197,Vihaan Patel,Kolkata,FALSE
3198,Diya Patel,Mumbai,FALSE
3199,Aarav Patel,Gurgaon,FALSE
3200,Ananya Sharma,Mumbai,FALSE
3201,Ananya Verma,Chennai,FALSE
3202,Aarav Verma,Hyderabad,FALSE
3203,Saanvi Gupta,Lucknow,FALSE
3204,Aarav Verma,Gurgaon,TRUE
3205,Advik Patel,Jaipur,FALSE
3206,Aarav Gupta,Delhi,FALSE
3207,Advik Patel,Delhi,FALSE
3208,Diya Verma,Pune,FALSE
3209,Aarav Sharma,Gurgaon,FALSE
3210,Saanvi Gupta,Noida,FALSE
3211,Vihaan Sharma,Mumbai,TRUE
3212,Vihaan Patel,Kolkata,FALSE
3213,Saanvi Sharma,Ahmedabad,FALSE
3214,Diya Singh,Jaipur,FALSE
3215,Saanvi Singh,Ahmedabad,FALSE
3216,Diya Sharma,Kolkata,FALSE
3217,Ananya Gupta,Hyderabad,FALSE
3218,Aarav Verma,Hyderabad,TRUE
3219,Aarav Verma,Noida,FALSE
3220,Advik Patel,Mumbai,FALSE
3221,Aarav Verma,Mumbai,TRUE
3222,Vihaan Singh,Bangalore,FALSE
3223,Ananya Gupta,Kolkata,FALSE
3224,Vihaan Gupta,Bangalore,FALSE
3225,Diya Sharma,Lucknow,TRUE
3226,Ananya Patel,Hyderabad,FALSE
3227,Saanvi Gupta,Hyderabad,FALSE
3228,Ananya Gupta,Ahmedabad,FALSE
3229,Saanvi Verma,Ahmedabad,FALSE
3230,Ananya Patel,Ahmedabad,FALSE
3231,Ananya Singh,Jaipur,FALSE
3232,Diya Gupta,Delhi,FALSE
3233,Vihaan Patel,Hyderabad,FALSE
3234,Advik Verma,Delhi,FALSE
3235,Vihaan Sharma,Hyderabad,FALSE
3236,Saanvi Singh,Delhi,TRUE
3237,Aarav Gupta,Pune,FALSE
3238,Ananya Sharma,Mumbai,FALSE
3239,Advik Singh,Gurgaon,TRUE
3240,Diya Singh,Gurgaon,TRUE
3241,Vihaan Singh,Bangalore,FALSE
3242,Advik Sharma,Lucknow,FALSE
3243,Advik Gupta,Mumbai,FALSE
3244,Ananya Gupta,Kolkata,FALSE
3245,Aarav Gupta,Jaipur,FALSE
3246,Diya Singh,Jaipur,FALSE
3247,Aarav Sharma,Ahmedabad,FALSE
3248,Saanvi Gupta,Ahmedabad,FALSE
3249,Advik Patel,Ahmedabad,FALSE
3250,Diya Singh,Jaipur,FALSE
3251,Vihaan Verma,Mumbai,FALSE
3252,Saanvi Gupta,Delhi,FALSE
3253,Advik Gupta,Chennai,FALSE
3254,Aarav Patel,Pune,FALSE
3255,Saanvi Gupta,Lucknow,FALSE
3256,Advik Sharma,Delhi,FALSE
3257,Saanvi Gupta,Pune,FALSE
3258,Diya Singh,Mumbai,FALSE
3259,Diya Sharma,Chennai,FALSE
3260,Advik Verma,Noida,TRUE
3261,Aarav Gupta,Kolkata,FALSE
3262,Aarav Singh,Bangalore,FALSE
3263,Ananya Gupta,Gurgaon,FALSE
3264,Saanvi Verma,Bangalore,FALSE
3265,Saanvi Sharma,Hyderabad,FALSE
3266,Aarav Verma,Lucknow,FALSE
3267,Diya Patel,Chennai,TRUE
3268,Saanvi Verma,Mumbai,FALSE
3269,Ananya Gupta,Mumbai,FALSE
3270,Ananya Patel,Jaipur,TRUE
3271,Vihaan Gupta,Delhi,TRUE
3272,Diya Sharma,Ahmedabad,TRUE
3273,Vihaan Gupta,Kolkata,FALSE
3274,Saanvi Singh,Delhi,FALSE
3275,Ananya Verma,Mumbai,FALSE
3276,Ananya Gupta,Noida,FALSE
3277,Ananya Singh,Pune,FALSE
3278,Vihaan Gupta,Mumbai,FALSE
3279,Vihaan Patel,Mumbai,FALSE
3280,Vihaan Gupta,Ahmedabad,FALSE
3281,Saanvi Patel,Kolkata,FALSE
3282,Vihaan Singh,Kolkata,TRUE
3283,Saanvi Verma,Noida,FALSE
3284,Saanvi Sharma,Delhi,FALSE
3285,Vihaan Patel,Ahmedabad,FALSE
3286,Saanvi Patel,Jaipur,FALSE
3287,Saanvi Sharma,Ahmedabad,FALSE
3288,Advik Singh,Lucknow,FALSE
3289,Diya Gupta,Pune,FALSE
3290,Advik Gupta,Hyderabad,FALSE
3291,Ananya Verma,Gurgaon,FALSE
3292,Aarav Verma,Gurgaon,FALSE
3293,Diya Gupta,Delhi,FALSE
3294,Advik Sharma,Chennai,FALSE
3295,Advik Verma,Gurgaon,FALSE
3296,Vihaan Patel,Bangalore,FALSE
3297,Vihaan Singh,Lucknow,FALSE
3298,Vihaan Patel,Pune,FALSE
3299,Ananya Gupta,Delhi,TRUE
3300,Diya Patel,Bangalore,FALSE
3301,Saanvi Verma,Bangalore,FALSE
3302,Aarav Verma,Delhi,FALSE
3303,Advik Singh,Jaipur,FALSE
3304,Aarav Singh,Mumbai,FALSE
3305,Aarav Verma,Ahmedabad,FALSE
3306,Diya Singh,Chennai,FALSE
3307,Saanvi Patel,Hyderabad,FALSE
3308,Aarav Gupta,Chennai,FALSE
3309,Advik Sharma,Jaipur,TRUE
3310,Saanvi Gupta,Gurgaon,FALSE
3311,Saanvi Singh,Jaipur,FALSE
3312,Ananya Singh,Jaipur,FALSE
3313,Vihaan Patel,Ahmedabad,TRUE
3314,Aarav Patel,Kolkata,FALSE
3315,Saanvi Singh,Noida,FALSE
3316,Vihaan Patel,Jaipur,FALSE
3317,Aarav Verma,Pune,FALSE
3318,Aarav Patel,Ahmedabad,FALSE
3319,Advik Patel,Noida,FALSE
3320,Diya Gupta,Bangalore,FALSE
3321,Aarav Verma,Noida,FALSE
3322,Advik Patel,Chennai,TRUE
3323,Ananya Verma,Delhi,FALSE
3324,Diya Singh,Hyderabad,FALSE
3325,Ananya Gupta,Kolkata,FALSE
3326,Vihaan Gupta,Bangalore,TRUE
3327,Advik Patel,Bangalore,TRUE
3328,Aarav Patel,Ahmedabad,FALSE
3329,Aarav Singh,Mumbai,FALSE
3330,Ananya Patel,Noida,FALSE
3331,Advik Verma,Gurgaon,FALSE
3332,Aarav Sharma,Gurgaon,FALSE
3333,Diya Gupta,Delhi,FALSE
3334,Ananya Sharma,Chennai,FALSE
3335,Saanvi Verma,Jaipur,TRUE
3336,Vihaan Patel,Chennai,FALSE
3337,Saanvi Patel,Lucknow,FALSE
3338,Saanvi Gupta,Mumbai,FALSE
3339,Saanvi Patel,Chennai,FALSE
3340,Advik Sharma,Lucknow,FALSE
3341,Vihaan Verma,Kolkata,FALSE
3342,Vihaan Verma,Pune,FALSE
3343,Diya Verma,Jaipur,FALSE
3344,Vihaan Verma,Lucknow,FALSE
3345,Advik Verma,Mumbai,FALSE
3346,Diya Patel,Kolkata,FALSE
3347,Vihaan Sharma,Noida,FALSE
3348,Advik Singh,Lucknow,FALSE
3349,Saanvi Gupta,Gurgaon,FALSE
3350,Vihaan Gupta,Hyderabad,FALSE
3351,Saanvi Singh,Gurgaon,FALSE
3352,Diya Patel,Chennai,FALSE
3353,Ananya Sharma,Hyderabad,FALSE
3354,Ananya Singh,Gurgaon,FALSE
3355,Saanvi Singh,Delhi,FALSE
3356,Ananya Sharma,Chennai,FALSE
3357,Saanvi Verma,Gurgaon,FALSE
3358,Diya Patel,Noida,FALSE
3359,Aarav Gupta,Pune,FALSE
3360,Diya Sharma,Ahmedabad,FALSE
3361,Ananya Gupta,Noida,FALSE
3362,Diya Singh,Noida,FALSE
3363,Aarav Gupta,Gurgaon,FALSE
3364,Ananya Sharma,Pune,FALSE
3365,Vihaan Patel,Bangalore,FALSE
3366,Saanvi Sharma,Kolkata,FALSE
3367,Vihaan Patel,Ahmedabad,TRUE
3368,Saanvi Sharma,Noida,TRUE
3369,Saanvi Gupta,Chennai,FALSE
3370,Advik Sharma,Lucknow,TRUE
3371,Vihaan Gupta,Ahmedabad,FALSE
3372,Vihaan Patel,Noida,FALSE
3373,Vihaan Gupta,Bangalore,FALSE
3374,Ananya Singh,Hyderabad,FALSE
3375,Vihaan Sharma,Mumbai,FALSE
3376,Advik Sharma,Ahmedabad,FALSE
3377,Diya Sharma,Bangalore,FALSE
3378,Aarav Verma,Lucknow,FALSE
3379,Vihaan Sharma,Pune,FALSE
3380,Diya Singh,Bangalore,FALSE
3381,Ananya Sharma,Delhi,TRUE
3382,Saanvi Singh,Mumbai,TRUE
3383,Advik Patel,Bangalore,TRUE
3384,Advik Singh,Hyderabad,FALSE
3385,Ananya Gupta,Noida,FALSE
3386,Aarav Gupta,Pune,FALSE
3387,Aarav Gupta,Lucknow,FALSE
3388,Diya Gupta,Noida,TRUE
3389,Diya Patel,Pune,FALSE
3390,Saanvi Patel,Ahmedabad,FALSE
3391,Aarav Singh,Jaipur,FALSE
3392,Ananya Patel,Jaipur,FALSE
3393,Vihaan Patel,Mumbai,FALSE
3394,Vihaan Singh,Chennai,FALSE
3395,Aarav Gupta,Chennai,FALSE
3396,Saanvi Sharma,Delhi,FALSE
3397,Vihaan Singh,Kolkata,FALSE
3398,Vihaan Singh,Kolkata,FALSE
3399,Advik Patel,Hyderabad,TRUE
3400,Diya Gupta,Noida,FALSE
3401,Ananya Verma,Mumbai,FALSE
3402,Advik Patel,Noida,FALSE
3403,Ananya Verma,Ahmedabad,FALSE
3404,Advik Singh,Chennai,FALSE
3405,Vihaan Gupta,Gurgaon,FALSE
3406,Advik Patel,Jaipur,FALSE
3407,Aarav Sharma,Noida,FALSE
3408,Diya Verma,Mumbai,FALSE
3409,Saanvi Sharma,Bangalore,FALSE
3410,Aarav Sharma,Noida,FALSE
3411,Saanvi Patel,Gurgaon,FALSE
3412,Advik Singh,Noida,TRUE
3413,Aarav Singh,Pune,FALSE
3414,Saanvi Gupta,Ahmedabad,FALSE
3415,Ananya Patel,Lucknow,FALSE
3416,Ananya Patel,Lucknow,FALSE
3417,Advik Gupta,Ahmedabad,FALSE
3418,Diya Singh,Hyderabad,FALSE
3419,Saanvi Verma,Bangalore,FALSE
3420,Diya Sharma,Chennai,FALSE
3421,Vihaan Singh,Delhi,FALSE
3422,Aarav Gupta,Jaipur,FALSE
3423,Saanvi Sharma,Ahmedabad,FALSE
3424,Aarav Sharma,Kolkata,FALSE
3425,Vihaan Sharma,Chennai,FALSE
3426,Vihaan Gupta,Lucknow,TRUE
3427,Vihaan Gupta,Pune,FALSE
3428,Diya Patel,Jaipur,FALSE
3429,Advik Singh,Pune,FALSE
3430,Saanvi Verma,Delhi,FALSE
3431,Aarav Verma,Pune,FALSE
3432,Advik Sharma,Bangalore,FALSE
3433,Advik Singh,Chennai,FALSE
3434,Advik Patel,Pune,FALSE
3435,Saanvi Patel,Lucknow,FALSE
3436,Vihaan Verma,Mumbai,FALSE
3437,Vihaan Sharma,Kolkata,FALSE
3438,Vihaan Singh,Mumbai,FALSE
3439,Aarav Verma,Ahmedabad,FALSE
3440,Diya Singh,Chennai,FALSE
3441,Aarav Verma,Ahmedabad,FALSE
3442,Diya Singh,Chennai,FALSE
3443,Advik Gupta,Ahmedabad,TRUE
3444,Advik Verma,Bangalore,FALSE
3445,Ananya Verma,Noida,FALSE
3446,Diya Gupta,Lucknow,FALSE
3447,Diya Gupta,Bangalore,TRUE
3448,Ananya Singh,Lucknow,FALSE
3449,Diya Verma,Kolkata,FALSE
3450,Vihaan Singh,Chennai,FALSE
3451,Saanvi Sharma,Hyderabad,FALSE
3452,Advik Verma,Mumbai,FALSE
3453,Ananya Sharma,Chennai,FALSE
3454,Advik Sharma,Kolkata,FALSE
3455,Saanvi Gupta,Lucknow,FALSE
3456,Aarav Gupta,Pune,FALSE
3457,Advik Sharma,Jaipur,FALSE
3458,Advik Singh,Gurgaon,FALSE
3459,Saanvi Patel,Delhi,TRUE
3460,Aarav Patel,Jaipur,FALSE
3461,Saanvi Verma,Bangalore,TRUE
3462,Aarav Sharma,Gurgaon,FALSE
3463,Aarav Gupta,Delhi,FALSE
3464,Ananya Verma,Lucknow,FALSE
3465,Aarav Gupta,Lucknow,FALSE
3466,Ananya Verma,Kolkata,FALSE
3467,Ananya Patel,Mumbai,FALSE
3468,Diya Singh,Lucknow,FALSE
3469,Aarav Verma,Ahmedabad,FALSE
3470,Ananya Sharma,Bangalore,FALSE
3471,Ananya Patel,Hyderabad,FALSE
3472,Diya Verma,Lucknow,FALSE
3473,Aarav Gupta,Pune,FALSE
3474,Aarav Gupta,Gurgaon,FALSE
3475,Saanvi Sharma,Kolkata,FALSE
3476,Aarav Sharma,Delhi,FALSE
3477,Aarav Verma,Chennai,FALSE
3478,Aarav Verma,Mumbai,FALSE
3479,Ananya Singh,Delhi,FALSE
3480,Vihaan Gupta,Lucknow,FALSE
3481,Vihaan Verma,Pune,TRUE
3482,Saanvi Gupta,Bangalore,FALSE
3483,Advik Gupta,Noida,FALSE
3484,Vihaan Gupta,Hyderabad,FALSE
3485,Ananya Gupta,Jaipur,FALSE
3486,Aarav Singh,Chennai,FALSE
3487,Ananya Patel,Gurgaon,FALSE
3488,Saanvi Verma,Mumbai,FALSE
3489,Advik Singh,Bangalore,FALSE
3490,Vihaan Singh,Chennai,FALSE
3491,Saanvi Gupta,Hyderabad,FALSE
3492,Advik Patel,Jaipur,FALSE
3493,Aarav Patel,Hyderabad,FALSE
3494,Diya Gupta,Mumbai,FALSE
3495,Advik Verma,Gurgaon,FALSE
3496,Advik Gupta,Chennai,FALSE
3497,Saanvi Patel,Mumbai,FALSE
